Customer_ID,BrandName,Timestamp,Digital_Channel,Touchpoint_Position,Is_Conversion,Attributed_Revenue,
,BrandX,,Social Media,First Touch,0,0,
,BrandX,,Social Media,Last Touch,0,0,
,BrandX,,Social Media,First Touch,0,0,
,BrandX,,Social Media,First Touch,0,0,
,BrandX,,Social Media,Middle Touch,0,0,
,BrandX,,Social Media,Last Touch,0,0,
,BrandX,,Social Media,Middle Touch,0,0,
,BrandX,,Social Media,Middle Touch,0,0,
,BrandX,,Social Media,Last Touch,0,0,
,BrandX,,Social Media,Last Touch,0,0,
,BrandX,,Social Media,Last Touch,0,0,
,BrandX,,Social Media,Middle Touch,0,0,
,BrandX,,Social Media,Last Touch,0,0,
,BrandX,,Social Media,First Touch,0,0,
,BrandX,,Social Media,Last Touch,0,0,
,BrandX,,Social Media,First Touch,0,0,
,BrandX,,Social Media,Last Touch,0,0,
,BrandX,,Social Media,Middle Touch,0,0,
,BrandX,,Social Media,First Touch,0,0,
,BrandX,,Social Media,Last Touch,0,0,
,BrandX,,Social Media,First Touch,0,0,
,BrandX,,Social Media,Middle Touch,0,0,
,BrandX,,Social Media,First Touch,0,0,
,BrandX,,Social Media,First Touch,0,0,
,BrandX,,Social Media,Middle Touch,0,0,
,BrandX,,Social Media,First Touch,0,0,
,BrandX,,Social Media,Middle Touch,0,0,
,BrandX,,Social Media,First Touch,0,0,
,BrandX,,Social Media,First Touch,0,0,
,BrandX,,Social Media,Middle Touch,0,0,
,BrandX,,Social Media,Last Touch,0,0,
,BrandX,,Social Media,Middle Touch,0,0,
,BrandX,,Social Media,Middle Touch,0,0,
,BrandX,,Social Media,First Touch,0,0,
,BrandX,,Social Media,Middle Touch,0,0,
,BrandX,,Social Media,Last Touch,0,0,
,BrandX,,Social Media,Middle Touch,0,0,
,BrandX,,Social Media,Last Touch,0,0,
,BrandX,,Social Media,Last Touch,0,0,
,BrandX,,Social Media,Middle Touch,0,0,
,BrandX,,Social Media,Last Touch,0,0,
,BrandX,,Social Media,First Touch,0,0,
,BrandX,,Social Media,First Touch,0,0,
,BrandX,,Social Media,Last Touch,0,0,
,BrandX,,Social Media,Middle Touch,0,0,
,BrandX,,Social Media,Last Touch,0,0,
,BrandX,,Social Media,Last Touch,0,0,
,BrandX,,Social Media,Last Touch,0,0,
,BrandX,,Social Media,Middle Touch,0,0,
,BrandX,,Social Media,Last Touch,0,0,
,BrandX,,Social Media,Last Touch,0,0,
,BrandX,,Social Media,Last Touch,0,0,
,BrandX,,Social Media,First Touch,1,72.24,
,BrandX,,Social Media,Middle Touch,0,0,
,BrandX,,Social Media,Middle Touch,0,0,
,BrandX,,Social Media,Middle Touch,0,0,
,BrandX,,Social Media,First Touch,0,0,
,BrandX,,Social Media,First Touch,0,0,
,BrandX,,Social Media,First Touch,0,0,
,BrandX,,Social Media,First Touch,0,0,
,BrandX,,Social Media,First Touch,0,0,
,BrandX,,Social Media,Last Touch,0,0,
,BrandX,,Social Media,Last Touch,0,0,
,BrandX,,Social Media,Last Touch,0,0,
,BrandX,,Social Media,First Touch,0,0,
,BrandX,,Social Media,Middle Touch,0,0,
,BrandX,,Social Media,Last Touch,0,0,
,BrandX,,Social Media,Last Touch,0,0,
,BrandX,,Social Media,Last Touch,0,0,
,BrandX,,Social Media,Middle Touch,0,0,
,BrandX,,Social Media,Middle Touch,0,0,
,BrandX,,Social Media,First Touch,0,0,
,BrandX,,Social Media,First Touch,0,0,
,BrandX,,Social Media,First Touch,0,0,
,BrandX,,Social Media,First Touch,0,0,
,BrandX,,Social Media,Last Touch,0,0,
,BrandX,,Social Media,Middle Touch,0,0,
,BrandX,,Social Media,Last Touch,0,0,
,BrandX,,Social Media,First Touch,0,0,
,BrandX,,Social Media,First Touch,0,0,
,BrandX,,Social Media,Last Touch,0,0,
,BrandX,,Social Media,Middle Touch,0,0,
,BrandX,,Social Media,Last Touch,0,0,
,BrandX,,Social Media,First Touch,0,0,
,BrandX,,Social Media,First Touch,0,0,
,BrandX,,Social Media,First Touch,0,0,
,BrandX,,Social Media,Last Touch,0,0,
,BrandX,,Social Media,First Touch,0,0,
,BrandX,,Social Media,Middle Touch,0,0,
,BrandX,,Social Media,First Touch,0,0,
,BrandX,,Social Media,First Touch,0,0,
,BrandX,,Social Media,Last Touch,0,0,
,BrandX,,Social Media,Last Touch,0,0,
,BrandX,,Social Media,Middle Touch,0,0,
,BrandX,,Social Media,Middle Touch,0,0,
,BrandX,,Social Media,Middle Touch,0,0,
,BrandX,,Social Media,First Touch,0,0,
,BrandX,,Social Media,Middle Touch,0,0,
,BrandX,,Social Media,Last Touch,0,0,
,BrandX,,Social Media,Middle Touch,0,0,
,BrandX,,Social Media,Middle Touch,0,0,
,BrandX,,Social Media,First Touch,0,0,
,BrandX,,Social Media,First Touch,0,0,
,BrandX,,Social Media,Middle Touch,0,0,
,BrandX,,Social Media,Last Touch,0,0,
,BrandX,,Social Media,Middle Touch,0,0,
,BrandX,,Social Media,Middle Touch,0,0,
,BrandX,,Social Media,Middle Touch,0,0,
,BrandX,,Social Media,Last Touch,0,0,
,BrandX,,Social Media,Middle Touch,0,0,
,BrandX,,Social Media,Middle Touch,0,0,
,BrandX,,Social Media,Middle Touch,0,0,
,BrandX,,Social Media,Middle Touch,0,0,
,BrandX,,Social Media,Middle Touch,0,0,
,BrandX,,Social Media,Middle Touch,0,0,
,BrandX,,Social Media,Last Touch,1,132.9,
,BrandX,,Social Media,Middle Touch,0,0,
,BrandX,,Social Media,First Touch,0,0,
,BrandX,,Social Media,Middle Touch,0,0,
,BrandX,,Social Media,First Touch,0,0,
,BrandX,,Social Media,First Touch,0,0,
,BrandX,,Social Media,Middle Touch,0,0,
,BrandX,,Social Media,First Touch,0,0,
,BrandX,,Social Media,First Touch,0,0,
,BrandX,,Social Media,First Touch,1,92.41,
,BrandX,,Social Media,Middle Touch,0,0,
,BrandX,,Social Media,First Touch,0,0,
,BrandX,,Social Media,Last Touch,1,106.02,
,BrandX,,Social Media,Middle Touch,0,0,
,BrandX,,Social Media,First Touch,0,0,
,BrandX,,Social Media,Middle Touch,0,0,
,BrandX,,Social Media,Middle Touch,0,0,
,BrandX,,Social Media,First Touch,0,0,
,BrandX,,Social Media,Last Touch,0,0,
,BrandX,,Programmatic Display,Middle Touch,0,0,
,BrandX,,Programmatic Display,First Touch,0,0,
,BrandX,,Programmatic Display,Middle Touch,0,0,
,BrandX,,Programmatic Display,First Touch,0,0,
,BrandX,,Programmatic Display,Last Touch,0,0,
,BrandX,,Programmatic Display,Middle Touch,0,0,
,BrandX,,Programmatic Display,Last Touch,0,0,
,BrandX,,Programmatic Display,Last Touch,0,0,
,BrandX,,Programmatic Display,First Touch,0,0,
,BrandX,,Programmatic Display,Middle Touch,0,0,
,BrandX,,Programmatic Display,Last Touch,0,0,
,BrandX,,Programmatic Display,Middle Touch,0,0,
,BrandX,,Programmatic Display,Last Touch,0,0,
,BrandX,,Programmatic Display,Middle Touch,0,0,
,BrandX,,Programmatic Display,First Touch,0,0,
,BrandX,,Programmatic Display,First Touch,0,0,
,BrandX,,Programmatic Display,Last Touch,0,0,
,BrandX,,Programmatic Display,Last Touch,0,0,
,BrandX,,Programmatic Display,Middle Touch,0,0,
,BrandX,,Programmatic Display,First Touch,0,0,
,BrandX,,Programmatic Display,Last Touch,0,0,
,BrandX,,Programmatic Display,First Touch,0,0,
,BrandX,,Programmatic Display,First Touch,0,0,
,BrandX,,Programmatic Display,First Touch,0,0,
,BrandX,,Programmatic Display,First Touch,0,0,
,BrandX,,Programmatic Display,Middle Touch,0,0,
,BrandX,,Programmatic Display,Last Touch,0,0,
,BrandX,,Programmatic Display,First Touch,0,0,
,BrandX,,Programmatic Display,First Touch,0,0,
,BrandX,,Programmatic Display,Middle Touch,0,0,
,BrandX,,Programmatic Display,Last Touch,0,0,
,BrandX,,Programmatic Display,Last Touch,0,0,
,BrandX,,Programmatic Display,First Touch,0,0,
,BrandX,,Programmatic Display,Middle Touch,0,0,
,BrandX,,Programmatic Display,First Touch,0,0,
,BrandX,,Programmatic Display,First Touch,0,0,
,BrandX,,Programmatic Display,Middle Touch,0,0,
,BrandX,,Programmatic Display,Middle Touch,0,0,
,BrandX,,Programmatic Display,Middle Touch,0,0,
,BrandX,,Programmatic Display,Last Touch,0,0,
,BrandX,,Programmatic Display,First Touch,0,0,
,BrandX,,Programmatic Display,First Touch,0,0,
,BrandX,,Programmatic Display,First Touch,0,0,
,BrandX,,Programmatic Display,First Touch,0,0,
,BrandX,,Programmatic Display,Middle Touch,0,0,
,BrandX,,Programmatic Display,Middle Touch,0,0,
,BrandX,,Programmatic Display,Last Touch,0,0,
,BrandX,,Programmatic Display,Last Touch,0,0,
,BrandX,,Programmatic Display,First Touch,0,0,
,BrandX,,Programmatic Display,Last Touch,0,0,
,BrandX,,Programmatic Display,Middle Touch,0,0,
,BrandX,,Programmatic Display,Last Touch,0,0,
,BrandX,,Programmatic Display,Middle Touch,0,0,
,BrandX,,Programmatic Display,First Touch,0,0,
,BrandX,,Programmatic Display,Last Touch,0,0,
,BrandX,,Programmatic Display,Middle Touch,0,0,
,BrandX,,Programmatic Display,Last Touch,0,0,
,BrandX,,Programmatic Display,Last Touch,0,0,
,BrandX,,Programmatic Display,Last Touch,0,0,
,BrandX,,Programmatic Display,Middle Touch,0,0,
,BrandX,,Programmatic Display,Last Touch,0,0,
,BrandX,,Programmatic Display,Last Touch,0,0,
,BrandX,,Programmatic Display,Last Touch,0,0,
,BrandX,,Programmatic Display,First Touch,0,0,
,BrandX,,Programmatic Display,First Touch,0,0,
,BrandX,,Programmatic Display,Middle Touch,0,0,
,BrandX,,Programmatic Display,First Touch,0,0,
,BrandX,,Programmatic Display,First Touch,0,0,
,BrandX,,Programmatic Display,Middle Touch,0,0,
,BrandX,,Programmatic Display,Middle Touch,0,0,
,BrandX,,Programmatic Display,Last Touch,0,0,
,BrandX,,Programmatic Display,First Touch,0,0,
,BrandX,,Programmatic Display,Middle Touch,0,0,
,BrandX,,Programmatic Display,First Touch,0,0,
,BrandX,,Programmatic Display,Last Touch,0,0,
,BrandX,,Programmatic Display,First Touch,0,0,
,BrandX,,Programmatic Display,First Touch,0,0,
,BrandX,,Programmatic Display,Last Touch,0,0,
,BrandX,,Programmatic Display,First Touch,0,0,
,BrandX,,Programmatic Display,Last Touch,0,0,
,BrandX,,Programmatic Display,Middle Touch,0,0,
,BrandX,,Programmatic Display,Last Touch,0,0,
,BrandX,,Programmatic Display,Middle Touch,0,0,
,BrandX,,Programmatic Display,First Touch,0,0,
,BrandX,,Programmatic Display,Last Touch,0,0,
,BrandX,,Programmatic Display,Last Touch,0,0,
,BrandX,,Programmatic Display,Last Touch,0,0,
,BrandX,,Programmatic Display,Middle Touch,0,0,
,BrandX,,Programmatic Display,Middle Touch,0,0,
,BrandX,,Programmatic Display,First Touch,0,0,
,BrandX,,Programmatic Display,Last Touch,0,0,
,BrandX,,Programmatic Display,Middle Touch,0,0,
,BrandX,,Programmatic Display,Middle Touch,0,0,
,BrandX,,Programmatic Display,First Touch,0,0,
,BrandX,,Programmatic Display,Middle Touch,0,0,
,BrandX,,Programmatic Display,Middle Touch,0,0,
,BrandX,,Programmatic Display,First Touch,0,0,
,BrandX,,Programmatic Display,First Touch,0,0,
,BrandX,,Programmatic Display,Middle Touch,0,0,
,BrandX,,Programmatic Display,First Touch,0,0,
,BrandX,,Programmatic Display,First Touch,0,0,
,BrandX,,Programmatic Display,Last Touch,0,0,
,BrandX,,Programmatic Display,Middle Touch,0,0,
,BrandX,,Programmatic Display,First Touch,0,0,
,BrandX,,Programmatic Display,First Touch,0,0,
,BrandX,,Programmatic Display,First Touch,0,0,
,BrandX,,Programmatic Display,First Touch,0,0,
,BrandX,,Programmatic Display,Middle Touch,0,0,
,BrandX,,Programmatic Display,Last Touch,0,0,
,BrandX,,Programmatic Display,Last Touch,0,0,
,BrandX,,Programmatic Display,First Touch,0,0,
,BrandX,,Programmatic Display,Middle Touch,0,0,
,BrandX,,Programmatic Display,Last Touch,0,0,
,BrandX,,Programmatic Display,Last Touch,0,0,
,BrandX,,Programmatic Display,Last Touch,0,0,
,BrandX,,Programmatic Display,Last Touch,0,0,
,BrandX,,Programmatic Display,Last Touch,0,0,
,BrandX,,Email,Middle Touch,0,0,
,BrandX,,Email,Last Touch,0,0,
,BrandX,,Email,Last Touch,0,0,
,BrandX,,Email,Middle Touch,0,0,
,BrandX,,Email,First Touch,0,0,
,BrandX,,Email,Last Touch,0,0,
,BrandX,,Email,Middle Touch,0,0,
,BrandX,,Email,First Touch,0,0,
,BrandX,,Email,First Touch,0,0,
,BrandX,,Email,Last Touch,0,0,
,BrandX,,Email,Middle Touch,0,0,
,BrandX,,Email,Middle Touch,0,0,
,BrandX,,Email,First Touch,0,0,
,BrandX,,Email,Middle Touch,0,0,
,BrandX,,Email,Last Touch,0,0,
,BrandX,,Email,Last Touch,0,0,
,BrandX,,Email,First Touch,0,0,
,BrandX,,Email,Middle Touch,0,0,
,BrandX,,Email,First Touch,0,0,
,BrandX,,Email,Middle Touch,0,0,
,BrandX,,Email,Middle Touch,0,0,
,BrandX,,Email,Middle Touch,1,125.2,
,BrandX,,Email,Last Touch,0,0,
,BrandX,,Email,First Touch,0,0,
,BrandX,,Email,First Touch,0,0,
,BrandX,,Email,Middle Touch,0,0,
,BrandX,,Email,Middle Touch,0,0,
,BrandX,,Email,Middle Touch,0,0,
,BrandX,,Email,Middle Touch,0,0,
,BrandX,,Email,First Touch,0,0,
,BrandX,,Email,First Touch,0,0,
,BrandX,,Email,Middle Touch,0,0,
,BrandX,,Email,Last Touch,0,0,
,BrandX,,Email,First Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,Middle Touch,0,0,
,BrandX,,Online Video,Middle Touch,0,0,
,BrandX,,Online Video,Last Touch,1,135.15,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,Last Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,Middle Touch,0,0,
,BrandX,,Online Video,Middle Touch,0,0,
,BrandX,,Online Video,Last Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,Middle Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,Middle Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,Last Touch,0,0,
,BrandX,,Online Video,Middle Touch,0,0,
,BrandX,,Online Video,Middle Touch,0,0,
,BrandX,,Online Video,Middle Touch,0,0,
,BrandX,,Online Video,Last Touch,0,0,
,BrandX,,Online Video,Last Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,Last Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,Last Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,Middle Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,Middle Touch,1,108.38,
,BrandX,,Online Video,Middle Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,Last Touch,0,0,
,BrandX,,Online Video,Middle Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,Last Touch,0,0,
,BrandX,,Online Video,Middle Touch,0,0,
,BrandX,,Online Video,Middle Touch,0,0,
,BrandX,,Online Video,Middle Touch,0,0,
,BrandX,,Online Video,Last Touch,0,0,
,BrandX,,Online Video,Middle Touch,0,0,
,BrandX,,Online Video,Middle Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,First Touch,1,89.68,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,Last Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,Middle Touch,0,0,
,BrandX,,Online Video,Last Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,Middle Touch,0,0,
,BrandX,,Online Video,Last Touch,0,0,
,BrandX,,Online Video,Last Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,Last Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,Middle Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,Last Touch,0,0,
,BrandX,,Online Video,Middle Touch,0,0,
,BrandX,,Online Video,Last Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,Last Touch,0,0,
,BrandX,,Online Video,Middle Touch,0,0,
,BrandX,,Online Video,Last Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,Middle Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,Middle Touch,0,0,
,BrandX,,Online Video,Middle Touch,0,0,
,BrandX,,Online Video,Last Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,Last Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,Last Touch,0,0,
,BrandX,,Online Video,Middle Touch,0,0,
,BrandX,,Online Video,Middle Touch,0,0,
,BrandX,,Online Video,Last Touch,0,0,
,BrandX,,Online Video,Middle Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,Last Touch,0,0,
,BrandX,,Online Video,Middle Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,Middle Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,Last Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,Last Touch,0,0,
,BrandX,,Online Video,Last Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,Last Touch,0,0,
,BrandX,,Online Video,Last Touch,0,0,
,BrandX,,Online Video,Last Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,Middle Touch,0,0,
,BrandX,,Online Video,Last Touch,0,0,
,BrandX,,Online Video,Last Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,Last Touch,0,0,
,BrandX,,Online Video,Middle Touch,0,0,
,BrandX,,Online Video,Last Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,Last Touch,0,0,
,BrandX,,Online Video,Last Touch,0,0,
,BrandX,,Online Video,Middle Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,Last Touch,0,0,
,BrandX,,Online Video,Middle Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,Last Touch,0,0,
,BrandX,,Online Video,Middle Touch,0,0,
,BrandX,,Online Video,Last Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,Middle Touch,0,0,
,BrandX,,Online Video,Middle Touch,0,0,
,BrandX,,Online Video,Last Touch,0,0,
,BrandX,,Online Video,Middle Touch,0,0,
,BrandX,,Online Video,First Touch,1,68.81,
,BrandX,,Online Video,Last Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,Middle Touch,0,0,
,BrandX,,Online Video,Last Touch,0,0,
,BrandX,,Online Video,Last Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,Middle Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,Middle Touch,0,0,
,BrandX,,Online Video,Last Touch,0,0,
,BrandX,,Online Video,Last Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,Last Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,Middle Touch,0,0,
,BrandX,,Online Video,Middle Touch,0,0,
,BrandX,,Online Video,Middle Touch,0,0,
,BrandX,,Online Video,Last Touch,0,0,
,BrandX,,Online Video,Middle Touch,0,0,
,BrandX,,Online Video,Last Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,Last Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,Last Touch,0,0,
,BrandX,,Online Video,Last Touch,0,0,
,BrandX,,Online Video,Last Touch,0,0,
,BrandX,,Online Video,Middle Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,Last Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Online Video,First Touch,0,0,
,BrandX,,Affiliate,First Touch,0,0,
,BrandX,,Affiliate,Middle Touch,0,0,
,BrandX,,Affiliate,Last Touch,0,0,
,BrandX,,Affiliate,First Touch,0,0,
,BrandX,,Affiliate,First Touch,0,0,
,BrandX,,Affiliate,Last Touch,0,0,
,BrandX,,Affiliate,Middle Touch,0,0,
,BrandX,,Affiliate,Middle Touch,0,0,
,BrandX,,Affiliate,Middle Touch,0,0,
,BrandX,,Affiliate,Last Touch,0,0,
,BrandX,,Affiliate,First Touch,1,136.88,
,BrandX,,Affiliate,Middle Touch,0,0,
,BrandX,,Affiliate,First Touch,0,0,
,BrandX,,Affiliate,Middle Touch,0,0,
,BrandX,,Affiliate,Middle Touch,0,0,
,BrandX,,Affiliate,Middle Touch,0,0,
,BrandX,,Affiliate,Last Touch,0,0,
,BrandX,,Affiliate,Last Touch,0,0,
,BrandX,,Affiliate,Middle Touch,0,0,
,BrandX,,Affiliate,First Touch,0,0,
,BrandX,,Affiliate,Last Touch,0,0,
,BrandX,,Paid Search,First Touch,0,0,
,BrandX,,Paid Search,First Touch,0,0,
,BrandX,,Paid Search,First Touch,0,0,
,BrandX,,Paid Search,Last Touch,0,0,
,BrandX,,Paid Search,Middle Touch,0,0,
,BrandX,,Paid Search,Middle Touch,0,0,
,BrandX,,Paid Search,Middle Touch,0,0,
,BrandX,,Paid Search,First Touch,0,0,
,BrandX,,Paid Search,Middle Touch,0,0,
,BrandX,,Paid Search,Middle Touch,0,0,
,BrandX,,Paid Search,First Touch,0,0,
,BrandX,,Paid Search,Last Touch,0,0,
,BrandX,,Paid Search,First Touch,0,0,
,BrandX,,Paid Search,Last Touch,0,0,
,BrandX,,Paid Search,Last Touch,0,0,
,BrandX,,Paid Search,Middle Touch,1,80.74,
,BrandX,,Paid Search,Middle Touch,0,0,
,BrandX,,Paid Search,First Touch,0,0,
,BrandX,,Paid Search,Middle Touch,0,0,
,BrandX,,Paid Search,Middle Touch,0,0,
,BrandX,,Paid Search,Middle Touch,0,0,
,BrandX,,Paid Search,Last Touch,0,0,
,BrandX,,Paid Search,Last Touch,0,0,
,BrandX,,Paid Search,Middle Touch,0,0,
,BrandX,,Paid Search,Middle Touch,0,0,
,BrandX,,Paid Search,Last Touch,1,116.62,
,BrandX,,Paid Search,Middle Touch,1,130.5,
,BrandX,,Paid Search,Last Touch,0,0,
,BrandX,,Paid Search,Middle Touch,0,0,
,BrandX,,Paid Search,Middle Touch,0,0,
,BrandX,,Paid Search,First Touch,0,0,
,BrandX,,Paid Search,Middle Touch,0,0,
,BrandX,,Paid Search,First Touch,0,0,
,BrandX,,Paid Search,Middle Touch,1,147.47,
,BrandX,,Paid Search,Middle Touch,0,0,
,BrandX,,Paid Search,First Touch,0,0,
,BrandX,,Paid Search,First Touch,0,0,
,BrandX,,Paid Search,Middle Touch,0,0,
,BrandX,,Paid Search,First Touch,0,0,
,BrandX,,Paid Search,Last Touch,0,0,
,BrandX,,Paid Search,Last Touch,0,0,
,BrandX,,Paid Search,First Touch,0,0,
,BrandX,,Paid Search,Middle Touch,0,0,
,BrandX,,Paid Search,Middle Touch,0,0,
,BrandX,,Paid Search,Middle Touch,0,0,
,BrandX,,Paid Search,Middle Touch,0,0,
,BrandX,,Paid Search,Last Touch,1,148.16,
,BrandX,,Paid Search,Middle Touch,0,0,
,BrandX,,Paid Search,Middle Touch,0,0,
,BrandX,,Paid Search,First Touch,0,0,
,BrandX,,Paid Search,First Touch,0,0,
,BrandX,,Paid Search,First Touch,0,0,
,BrandX,,Paid Search,Middle Touch,0,0,
,BrandX,,Paid Search,Last Touch,0,0,
,BrandX,,Paid Search,First Touch,0,0,
,BrandX,,Paid Search,First Touch,0,0,
,BrandX,,Paid Search,Middle Touch,0,0,
,BrandX,,Paid Search,Middle Touch,0,0,
,BrandX,,Paid Search,First Touch,0,0,
,BrandX,,Paid Search,First Touch,0,0,
,BrandX,,Paid Search,Middle Touch,0,0,
,BrandX,,Paid Search,First Touch,0,0,
,BrandX,,Paid Search,Last Touch,0,0,
,BrandX,,Paid Search,Middle Touch,0,0,
,BrandX,,Paid Search,Middle Touch,0,0,
,BrandX,,Paid Search,Last Touch,0,0,
,BrandX,,Paid Search,Middle Touch,0,0,
,BrandX,,Paid Search,First Touch,0,0,
,BrandX,,Paid Search,Last Touch,0,0,
,BrandX,,Paid Search,Middle Touch,0,0,
,BrandX,,Paid Search,First Touch,0,0,
,BrandX,,Paid Search,First Touch,0,0,
,BrandX,,Paid Search,Middle Touch,0,0,
,BrandX,,Paid Search,Middle Touch,0,0,
,BrandX,,Paid Search,First Touch,0,0,
,BrandX,,Paid Search,Last Touch,0,0,
,BrandX,,Paid Search,First Touch,0,0,
,BrandX,,Paid Search,Middle Touch,0,0,
,BrandX,,Paid Search,First Touch,0,0,
,BrandX,,Paid Search,Middle Touch,0,0,
,BrandX,,Paid Search,Last Touch,0,0,
,BrandX,,Paid Search,Last Touch,0,0,
,BrandX,,Paid Search,First Touch,0,0,
,BrandX,,Paid Search,Last Touch,0,0,
,BrandX,,Paid Search,Last Touch,0,0,
,BrandX,,Paid Search,Last Touch,0,0,
,BrandX,,Paid Search,Last Touch,0,0,
,BrandX,,Paid Search,Last Touch,0,0,
,BrandX,,Paid Search,Last Touch,0,0,
,BrandX,,Paid Search,Middle Touch,0,0,
,BrandX,,Paid Search,First Touch,1,106.15,
,BrandX,,Paid Search,Middle Touch,0,0,
,BrandX,,Paid Search,First Touch,0,0,
,BrandX,,Paid Search,Middle Touch,0,0,
,BrandX,,Paid Search,Last Touch,0,0,
,BrandX,,Paid Search,Middle Touch,0,0,
,BrandX,,Paid Search,Middle Touch,0,0,
,BrandX,,Paid Search,Last Touch,0,0,
,BrandX,,Paid Search,First Touch,0,0,
,BrandX,,Paid Search,First Touch,0,0,
,BrandX,,Paid Search,Last Touch,0,0,
,BrandX,,Paid Search,Middle Touch,0,0,
,BrandX,,Paid Search,First Touch,0,0,
,BrandX,,Paid Search,Middle Touch,0,0,
,BrandX,,Paid Search,First Touch,0,0,
,BrandX,,Paid Search,First Touch,0,0,
,BrandX,,Paid Search,Last Touch,0,0,
,BrandX,,Paid Search,First Touch,0,0,
,BrandX,,Paid Search,Last Touch,0,0,
,BrandX,,Paid Search,First Touch,0,0,
,BrandX,,Paid Search,Last Touch,0,0,
